0.993671469,0.907553603,1.006368836,1.101863291,0.675249634,1.784281685
1.026321432,1.025244873,0.974353617,0.975376738,0.643675588,1.718227629
1.029624145,0.924542556,0.971228196,1.081615977,0.609247541,1.992446342
1.044436237,0.940813166,0.957454332,1.062910295,0.64007775,1.809588641
0.981488948,0.96986634,1.018860174,1.03106991,0.709324127,1.614697985
1.045777948,1.023815032,0.956225939,0.976738931,0.628151781,1.755144987
0.992328951,0.884325959,1.007730349,1.130804756,0.691518528,1.756720204
1.055877732,0.99952535,0.947079353,1.000474875,0.628988973,1.768071623
1.043075189,0.95648439,0.958703658,1.045495368,0.608086332,1.930049666
1.054223236,0.913008132,0.948565698,1.095280496,0.651477318,1.786046903
1.051112894,0.881211562,0.951372593,1.134801271,0.691942922,1.682905433
1.004225897,0.878720765,0.995791886,1.138017946,0.664899294,1.84704052
0.969843081,0.935183395,1.031094638,1.069308978,0.713226775,1.65394832
0.990688456,0.982438646,1.009399064,1.017875268,0.702445528,1.61189622
1.051674288,0.992738045,0.950864741,1.007315076,0.595854178,1.92540026
1.067665997,1.061010061,0.936622505,0.942498131,0.572266421,1.925976258
0.994233052,0.926299904,1.005800399,1.079563968,0.664340244,1.800428119
0.945713201,0.908384745,1.057403025,1.100855123,0.740747536,1.630740075
1.065650654,0.959579383,0.938393831,1.042123265,0.668737491,1.65876768
1.016954323,0.893125888,0.983328334,1.119662988,0.656221158,1.844112055
0.963576216,0.890675069,1.037800626,1.1227439,0.717139286,1.700878034
1.049242741,0.952600418,0.953068304,1.049758095,0.631418547,1.823531278
1.010449217,0.899216455,0.98965884,1.112079293,0.641478212,1.907615968
1.035451103,0.995994862,0.965762649,1.004021244,0.632249003,1.784514549
0.982931624,0.899764264,1.017364765,1.111402219,0.672247048,1.82048031
1.033090127,0.976625343,0.967969758,1.023934108,0.682856982,1.632036847
1.022673039,1.003134053,0.977829631,0.996875739,0.608496562,1.892436744
1.028623147,0.980801869,0.97217334,1.019573913,0.592193041,1.995525221
0.898681085,0.875179112,1.112741791,1.142623248,0.706726347,1.846747994
1.059411679,0.892062847,0.943920121,1.120997252,0.668834178,1.739473556
0.960812041,0.907973445,1.040786291,1.101353795,0.640506525,1.977351634
1.049608918,0.905767456,0.952735808,1.104036134,0.629687712,1.891801878
1.049267274,1.014581397,0.95304602,0.985628164,0.591257384,1.920856117
0.989080666,0.927474756,1.011039882,1.078196461,0.703642611,1.669748703
0.933888668,0.880250995,1.070791449,1.136039613,0.691253212,1.845383317
1.040029426,0.926662191,0.961511257,1.079141903,0.682406305,1.678417494
1.06818047,0.896053949,0.936171394,1.116004233,0.68129151,1.680989743
0.982907988,0.932759072,1.017389229,1.072088206,0.722934754,1.61293003
1.064697996,1.049379438,0.939233477,0.952944153,0.596367017,1.831948464
0.9358502,0.886204472,1.068547081,1.128407757,0.674460573,1.900562071
1.064148737,1.002807093,0.939718261,0.997200765,0.640546388,1.71145191
1.052130333,1.021570496,0.95045259,0.978884966,0.598723584,1.872639705
0.982923223,0.909600851,1.01737346,1.099383317,0.65203461,1.888509159
1.059688787,1.047242371,0.943673286,0.95488879,0.562844084,2.006617555
1.032990409,0.978274139,0.968063199,1.022208357,0.637191611,1.78969222
1.016238749,0.912376521,0.984020734,1.096038726,0.673339301,1.755438228
1.029570228,1.025796831,0.971279057,0.97485191,0.600344858,1.889732749
0.993805029,0.967986243,1.006233588,1.033072534,0.616785079,1.945405668
1.011669109,0.958031506,0.988465488,1.043807008,0.70018395,1.621604553
1.015394069,0.941897663,0.984839315,1.061686465,0.652092027,1.799417232
1.016667013,0.903542762,0.983606223,1.10675448,0.704701904,1.660002359
0.990116515,0.94317969,1.009982144,1.060243357,0.703859109,1.650432372
1.058360355,1.029724552,0.944857765,0.971133492,0.568962375,2.000806117
1.045496158,0.994786103,0.956483668,1.005241224,0.585915668,1.981385204
1.014207705,1.012585289,0.985991326,0.987571132,0.679392553,1.625622021
0.957146063,0.925663665,1.04477262,1.080305988,0.693884312,1.743188988
1.021419542,0.885955113,0.979029634,1.128725356,0.664878298,1.812899576
1.001459183,0.995312599,0.998542943,1.004709476,0.650430951,1.757561334
0.958597739,0.952271354,1.043190443,1.050120846,0.667717478,1.801345996
1.065914429,0.943934454,0.938161613,1.059395592,0.687710713,1.614153384
1.053630386,1.043904926,0.949099431,0.957941643,0.621161509,1.749889317
0.995276327,0.940815099,1.004746092,1.062908111,0.689008984,1.694318576
1.020386941,0.999417525,0.980020382,1.000582814,0.591795585,1.982031092
0.944530545,0.928635167,1.05872701,1.076849161,0.693219684,1.757968335
0.988897149,0.890541807,1.011227508,1.122911909,0.698972345,1.728054202
0.993514682,0.880928108,1.006527652,1.135166412,0.735978592,1.618262786
1.040260657,0.930517154,0.96129753,1.074671214,0.620519487,1.912703966
0.981904732,0.876882544,1.018428742,1.140403589,0.676756002,1.835397292
1.001024411,0.905902985,0.998976637,1.103870962,0.637948821,1.928155113
0.991723189,0.980380385,1.008345889,1.020012248,0.632321557,1.860987223
1.00648572,0.917326222,0.993556073,1.09012473,0.633233641,1.924361715
1.040545199,1.014808917,0.961034659,0.985407187,0.601108424,1.886128662
0.982330104,0.903827949,1.017987737,1.106405264,0.667108663,1.8358348
1.043023883,0.972050564,0.958750817,1.028753068,0.610482531,1.897329492
1.049967978,0.924772704,0.952409998,1.081346795,0.669549855,1.711856782
1.049563489,1.009190363,0.952777045,0.990893331,0.576701154,2.002667524
1.066599156,0.926425241,0.93755934,1.079417913,0.644153925,1.781910944
0.984096594,0.974698124,1.016160411,1.025958679,0.683060946,1.688251823
0.969447797,0.902391393,1.031515057,1.108166598,0.633644706,2.005272231
0.90077433,0.883388951,1.11015597,1.132004197,0.754758975,1.673813809
1.045318431,0.996727999,0.956646291,1.003282742,0.591520617,1.95023149
1.008019044,0.988840786,0.99204475,1.011285148,0.633289217,1.824061263
1.047095728,0.879702988,0.955022519,1.136747304,0.631839001,1.922464081
0.898284361,0.880989393,1.113233229,1.135087446,0.771261363,1.632788437
0.972446924,0.87964395,1.028333758,1.136823598,0.696737864,1.771189092
1.069179619,0.890963716,0.935296542,1.122380162,0.665475298,1.740144329
1.068815705,0.949472586,0.935614995,1.053216296,0.595623581,1.962524902
1.059897882,0.983077429,0.94348712,1.017213874,0.588538901,1.963345499
1.025106832,0.87561132,0.975508082,1.142059242,0.625588726,1.994238014
0.973176799,0.910807907,1.027562516,1.097926348,0.639130274,1.959229731
0.914080008,0.896981568,1.093996139,1.11485011,0.678977356,1.899286311
1.064007489,0.976346084,0.939843009,1.024226979,0.628533544,1.787109796
0.990447378,0.87367194,1.009644755,1.144594388,0.637993232,1.995109214
1.062768,1.055255476,0.940939133,0.947637822,0.6331749,1.683062542
0.993842141,0.951842239,1.006196013,1.050594267,0.66827593,1.754415085
1.042879455,0.8765703,0.958883594,1.140809813,0.644236025,1.878321881
1.046642897,0.88674403,0.955435711,1.127721153,0.629856807,1.922176426
0.955954066,0.873488364,1.046075367,1.144834941,0.700783107,1.787715828
1.035298858,0.917013702,0.965904669,1.090496247,0.627536812,1.90709627
0.986545508,0.967823278,1.013637984,1.033246485,0.652119705,1.804132952
0.990251928,0.922597857,1.009844032,1.083895863,0.640077918,1.910608084
0.97371037,0.92336656,1.026999435,1.082993519,0.71789488,1.648522008
1.046057826,1.011977045,0.955970096,0.988164706,0.61161414,1.836012373
1.068146028,0.904997658,0.936201581,1.104975235,0.699524028,1.614070633
1.055600098,0.960649407,0.947328446,1.040962491,0.59939499,1.947600467
1.049760717,0.96391568,0.952598039,1.037435142,0.660666247,1.699588805
1.012248485,0.930080463,0.987899725,1.075175794,0.632918618,1.898827193
1.055407039,0.937049092,0.947501734,1.067179947,0.679992035,1.657223851
1.009091119,0.972504247,0.990990785,1.028273145,0.663349919,1.728646879
1.050411155,1.041571627,0.952008169,0.960087596,0.584209594,1.916623894
1.056940832,0.921496036,0.946126756,1.085191863,0.603064596,1.984647587
1.051396714,1.018258609,0.951115774,0.98206879,0.641919425,1.704080491
1.031225382,0.968243172,0.969720119,1.032798401,0.595956271,1.99101692
1.035967087,0.877838307,0.965281632,1.139161953,0.677153512,1.757170017
1.056561111,0.965860279,0.946466787,1.035346439,0.669701592,1.659323247
1.06214055,0.872654881,0.941494984,1.145928387,0.638427209,1.879818902
0.900312285,0.897337706,1.110725707,1.114407645,0.691628938,1.869013693
1.065580552,1.0082112,0.938455566,0.991855675,0.589773161,1.91398015
0.954291554,0.897028402,1.047897779,1.114791904,0.720084582,1.695665109
1.022189767,0.880170886,0.97829193,1.136143011,0.66851474,1.805239793
0.995434673,0.905387749,1.004586265,1.104499151,0.66342014,1.829687418
1.032918706,0.982665956,0.9681304,1.017639814,0.592435971,1.98478552
1.011818517,0.90782999,0.988319529,1.101527831,0.642613398,1.888366518
1.052411273,0.920909009,0.950198868,1.085883611,0.64048503,1.822133873
0.980842594,0.933804158,1.019531581,1.070888356,0.681851945,1.744642919
1.065013349,0.935710026,0.938955367,1.068707155,0.666997129,1.690476669
0.977817334,0.910839527,1.0226859,1.097888234,0.721890141,1.645626672
1.043220849,0.874723668,0.9585698,1.143218181,0.619297208,1.996640402
0.951305302,0.934749693,1.051187246,1.069805112,0.717364823,1.663408272
0.95204651,0.894662968,1.050368852,1.117739345,0.676296578,1.856168083
1.021319687,0.96568207,0.979125354,1.035537504,0.615002905,1.916422151
0.987594011,0.938345519,1.012561831,1.06570552,0.690702603,1.70081198
1.055815107,0.922763374,0.947135529,1.083701442,0.612130767,1.939648638
0.998650432,0.898338349,1.001351391,1.113166326,0.633756824,1.962771052
1.036114073,0.877226443,0.965144694,1.139956517,0.707499456,1.656013749
1.043861399,0.973870171,0.957981587,1.026830916,0.682381863,1.624673738
1.007727872,0.964503404,0.99233139,1.036802976,0.681733599,1.676896388
0.881884087,0.875694526,1.13393587,1.141950726,0.755282002,1.706162944
1.034999839,1.011871795,0.966183725,0.988267491,0.638250053,1.743382691
1.022187671,0.90278864,0.978293936,1.10767898,0.675095227,1.752916632
1.015163238,0.886850661,0.985063252,1.127585561,0.63207865,1.96161057
0.904223264,0.877502479,1.105921557,1.13959792,0.723025763,1.777229562
0.937371025,0.878203502,1.066813432,1.13868824,0.747998543,1.654347116
1.042472844,0.895473677,0.959257601,1.11672741,0.689389412,1.686478378
1.063434776,0.956748262,0.940349162,1.04520702,0.604113883,1.91873499
1.054685678,0.895605003,0.948149786,1.11656366,0.620560108,1.940309224
1.046647637,0.887795571,0.955431383,1.126385435,0.693435641,1.676450985
1.000106082,0.941827038,0.999893929,1.061766077,0.644364024,1.85111938
0.948248282,0.944170795,1.054576127,1.059130409,0.72462217,1.634419706
1.013193897,0.955041506,0.986977915,1.047074911,0.620857275,1.916402959
1.041823859,0.908123339,0.959855154,1.101172008,0.706324078,1.620679391
1.049675472,0.916558888,0.9526754,1.091037371,0.687693584,1.660624302
1.039001962,0.932824871,0.96246209,1.072012583,0.613945313,1.942109697
0.938379982,0.917243941,1.065666381,1.090222519,0.681629287,1.823505623
0.9732898,0.877640881,1.027443213,1.139418209,0.660890363,1.912179712
1.066919661,1.029529908,0.937277695,0.971317096,0.622226405,1.746783026
0.939563982,0.936327951,1.064323473,1.068001867,0.684248885,1.786368877
0.992761892,0.98514839,1.00729088,1.015075505,0.678946147,1.680037596
1.042246061,1.011303849,0.959466327,0.9888225,0.65464375,1.677443286
1.040266237,0.873221033,0.961292374,1.145185426,0.649160097,1.86586409
0.920759805,0.901716581,1.086059572,1.108995909,0.715983201,1.746233187
0.991045132,0.872046543,1.009035782,1.146727784,0.636389878,2.004617162
0.98669325,0.914071114,1.013486208,1.094006785,0.636872818,1.943213784
1.027749224,0.935095311,0.973000005,1.069409704,0.662674161,1.752071615
1.061272309,0.914008828,0.942265233,1.094081337,0.674238162,1.693805279
0.980386993,0.883832912,1.020005372,1.131435576,0.695170226,1.760597335
1.024957802,0.961467514,0.975649922,1.040076742,0.619313569,1.897367681
0.915490606,0.874158586,1.092310498,1.14395719,0.739676434,1.712136579
0.951272919,0.870929507,1.05122303,1.148198554,0.700763112,1.797810187
1.067440693,0.870449288,0.936820197,1.148832004,0.671750623,1.743290818
1.027101333,0.888952012,0.973613769,1.124920115,0.668848057,1.786123487
1.035769405,0.94538357,0.965465861,1.057771715,0.62154714,1.893975474
0.940249872,0.874176979,1.063547073,1.143933122,0.680601574,1.886595614
1.040919603,0.953492092,0.960688988,1.048776397,0.630051932,1.839220024
1.057262176,1.045300817,0.94583919,0.956662411,0.608989401,1.792448613
0.882980641,0.872711728,1.13252766,1.145853744,0.745996332,1.737433803
0.991260193,0.987710083,1.008816865,1.012442838,0.641497016,1.814161606
1.044611443,0.898201003,0.957293745,1.113336543,0.630867464,1.904484677
1.034986981,0.943913782,0.966195729,1.059418793,0.688823323,1.645286417
0.9704291,0.882050353,1.030471984,1.133722125,0.644838134,1.982561287
0.98314547,0.899042091,1.017143475,1.112294975,0.728375972,1.633090069
0.903105299,0.883055376,1.107290591,1.132431813,0.671506746,1.971599585
0.958731727,0.890526752,1.043044652,1.122930892,0.670529105,1.875294504
