-13815.25237
-13815.08345
-13813.68607
-13815.05614
-13816.11761
-13814.19397
-13812.48309
-13814.45032
-13814.76167
-13812.71908
-13808.54487
-13811.70094
-13815.87402
-13816.00066
-13813.9585
-13809.03206
-13816.69432
-13812.88453
-13813.20895
-13813.02871
-13812.78457
-13815.05955
-13813.71227
-13815.87477
-13814.83522
-13814.99759
-13815.84263
-13814.68497
-13808.62208
-13810.01205
-13814.94864
-13812.13021
-13813.40956
-13815.63919
-13811.89694
-13813.81678
-13809.24987
-13814.88868
-13811.15917
-13812.74781
-13813.56338
-13813.41368
-13815.65246
-13809.2395
-13816.30566
-13814.73855
-13814.48138
-13817.12372
-13815.50156
-13816.69925
-13812.76142
-13816.09603
-13810.60606
-13813.50007
-13815.07114
-13816.46607
-13811.92756
-13817.345
-13817.96517
-13812.02324
-13812.55662
-13816.58475
-13814.90509
-13816.45782
-13813.06605
-13809.71114
-13814.33059
-13812.01691
-13814.56642
-13817.81865
-13815.28608
-13814.39341
-13815.26574
-13815.19738
-13813.45783
-13812.29107
-13812.73227
-13817.36782
-13814.09229
-13807.76861
-13813.95636
-13817.31265
-13809.06303
-13806.1095
-13812.18968
-13809.13821
-13812.19341
-13812.98528
-13809.10172
-13815.33722
-13812.76997
-13814.23391
-13810.38954
-13810.89673
-13817.55953
-13809.22561
-13810.0357
-13811.27059
-13813.89364
-13818.10448
-13816.28999
-13815.07101
-13814.54042
-13809.13367
-13813.66231
-13814.82671
-13816.00921
-13813.14799
-13817.19762
-13811.88098
-13811.67345
-13813.86382
-13814.72192
-13809.7621
-13813.95092
-13807.17614
-13811.65007
-13812.52201
-13813.29066
-13811.08202
-13815.12706
-13814.57302
-13814.58625
-13813.44405
-13817.02819
-13812.81931
-13814.01286
-13807.72312
-13815.69952
-13814.28352
-13816.31356
-13816.6992
-13812.47545
-13813.58626
-13808.41644
-13814.28371
-13816.65191
-13804.97127
-13815.32247
-13813.57002
-13811.59151
-13808.99723
-13809.36404
-13811.0008
-13813.36853
-13810.27557
-13809.65097
-13817.23335
-13815.44679
-13816.61953
-13811.27187
-13812.25411
-13814.20244
-13815.88872
-13812.07469
-13812.40666
-13816.8727
-13817.08279
-13814.47667
-13808.94727
-13813.00508
-13809.9986
-13815.5212
-13815.65571
-13811.69461
-13812.6417
-13816.27963
-13808.52937
-13810.84206
-13806.33004
-13811.94319
-13815.37501
